	random_trimmed_F1_S1_R1_001.fastq	random_trimmed_F2_S2_R1_001.fastq	random_trimmed_F3_S3_R1_001.fastq	random_trimmed_F4_S4_R1_001.fastq	random_trimmed_M1_S5_R1_001.fastq	random_trimmed_M2_S6_R1_001.fastq	random_trimmed_M4_S7_R1_001.fastq
SEPSECS:nonsense_mediated_decay	5.75	1.5	1.83333333333333	0	0.5	3.90384615384615	4
SNRNP200:nonsense_mediated_decay	5.75	0	1.5	1.5	1	0.833333333333333	2.33333333333333
RNU1-148P:snRNA	5.74277527405397	3.24964326036307	11.8966422428648	26.9605039705609	10.9982398482558	14.6991474461549	31.298172447268
PI4KA:retained_intron	5.73333333333333	0.5	4.26666666666667	2.71052631578947	2	2.83333333333333	24.3333333333333
PHB:protein_coding	5.72727272727273	0	0	3.91666666666667	0	0.538461538461539	7.90909090909091
MRPS2:processed_transcript	5.71428571428571	0	0	0	0	0	0
RP11-371A22.1:processed_pseudogene	5.71428571428571	0.4	2.77261904761905	4.55476190476191	4.925	1.77380952380952	5.61666666666667
ECE1:protein_coding	5.71428571428571	1	12.5238095238095	2.85714285714286	10.7142857142857	8	29.3067226890756
ADAMTS9:retained_intron	5.7	0.5	1.5	7	3.13333333333333	0.5	2.45
DSE:protein_coding	5.7	1.1	7.35	1.5	0	0.5	17.2
DDB1:retained_intron	5.6957264957265	1.625	6.91111111111111	4.77272727272727	1	4.69444444444444	21.289880952381
KIAA0930:retained_intron	5.68571428571429	0	1.05	3.74603174603175	0	0.25	3.83611111111111
WSB1:retained_intron	5.67420814479638	0.480769230769231	8.93589743589744	9.26538461538462	8.25384615384615	2.38461538461539	17.0595238095238
ANKRD11:nonsense_mediated_decay	5.66666666666667	0.5	3.93333333333333	4.13939393939394	10.6	0	7.6952380952381
AP000925.2:processed_pseudogene	5.66666666666667	0	0	0	0	0	0
CEP250:processed_transcript	5.66666666666667	0	0.4	0	0	0	0
CHMP1A:retained_intron	5.66666666666667	0	0.428571428571429	0.5	0	2.53333333333333	0.444444444444444
ESYT1:processed_transcript	5.66666666666667	0	0	0.25	0	0	1.7
HDAC6:retained_intron	5.66666666666667	0.333333333333333	0.5	2.64285714285714	3.5	0	7.61428571428571
HMOX1:retained_intron	5.66666666666667	0	1.33333333333333	1.33333333333333	0	0.333333333333333	1
LARP4P:transcribed_processed_pseudogene	5.66666666666667	0	0.1	0	0	0	0
NEK1:retained_intron	5.66666666666667	0	0.476190476190476	0	0	0.246305418719212	2
RPA1:processed_transcript	5.66666666666667	0	0	2.66666666666667	0.5	0	0
RPL12:processed_transcript	5.66666666666667	1.33333333333333	3.36491228070175	14.5392857142857	6.96022727272727	9.12916666666667	2.36153846153846
SND1:processed_transcript	5.66666666666667	0	1.33333333333333	2	6	0	8
USP53:nonsense_mediated_decay	5.66666666666667	0	6.65	5.58333333333333	16.2333333333333	2.23333333333333	2.66666666666667
AZIN1:retained_intron	5.66666666666667	0	0.142857142857143	0.428571428571429	0	0	0
MBD2:nonsense_mediated_decay	5.66666666666667	0.5	0	0	0	0	0
MBD2:processed_transcript	5.66666666666667	0	0	0	0	0	0
MBD2:protein_coding	5.66666666666667	0.5	7	1.3	0	6	13
SMAD1:retained_intron	5.66666666666667	0	4	0	0	0	1
PAFAH1B1:protein_coding	5.66363636363636	1.68181818181818	25.1151515151515	40.25	17.3636363636364	15.230303030303	38.8151515151515
RPS23:processed_transcript	5.66071428571429	0	2.2718253968254	3.01666666666667	1.67857142857143	0.660714285714286	2.17063492063492
ADGRA3:processed_transcript	5.625	0.4	0	3.53333333333333	0	0.666666666666667	4
ADGRA3:protein_coding	5.625	0.2	0	9.06666666666667	0	0.666666666666667	8
ERGIC3:retained_intron	5.625	0	0.2	0.727272727272727	1	0.444444444444444	2.64393939393939
EEF1A1P16:processed_pseudogene	5.62379131876036	0.0476190476190476	3.92405252795245	2.33432495250371	3.81334833538158	0.8125759605555	2.23280608564496
HNRNPA2B1:nonsense_mediated_decay	5.61904761904762	0.333333333333333	4.97619047619048	2.6	2.75	0.7	2.6
EIF3M:retained_intron	5.61111111111111	0	0.809523809523809	0.986111111111111	0.4	0.75	0.25
KCNJ12:protein_coding	5.6025641025641	0	1.24783216783217	1	0.2	0	30.1666666666667
SLC25A23:protein_coding	5.6	0	2	2.66666666666667	0	2.4	10.9
BTN3A3:retained_intron	5.6	0	1.16666666666667	1.33333333333333	0	0	0.5
CTNNA1:protein_coding	5.6	2.88333333333333	22.8815408745844	11.7943727769815	1.6	6.47373737373737	28.1198412698413
EIF2B3:protein_coding	5.6	0.75	3	1.5	0	0	2
GGA1:protein_coding	5.6	0	3.6	0	0	0	5.61666666666667
IRF1:retained_intron	5.6	0.583333333333333	3.58333333333333	2.66666666666667	2.33333333333333	2.5	4.03571428571429
PXK:protein_coding	5.6	0	1.55555555555556	0	7	0	0
RASA1:protein_coding	5.6	2.9	3.2	5.05	11.3333333333333	3.83333333333333	1.6
RP11-846F4.6:unprocessed_pseudogene	5.6	0	0.8	2.7	0.5	3	10.3
RRM1:processed_transcript	5.6	0.5	1.33333333333333	0.5	1.6	0	0
SCML1:protein_coding	5.6	0	0	10.4	3.2	0.375	3.8
TMEM14B:protein_coding	5.6	0	0	7.4	0	1	3.78888888888889
TRPM4:nonsense_mediated_decay	5.6	0.375	0	0	0	1	2.14285714285714
TUBGCP2:protein_coding	5.6	0	2.57142857142857	0	0.833333333333333	2.14285714285714	11.0714285714286
ZMYM3:protein_coding	5.6	0	0.8	8	0	2.4	6.4
ZNF451:protein_coding	5.6	0	2.25	7.49484126984127	0	3.3	7.96428571428571
RPSA:processed_transcript	5.58578088578089	0.757575757575758	6.95950715950716	13.8839983545866	3.45920745920746	8.91666666666667	14.7936507936508
OSGEP:protein_coding	5.57142857142857	0.4	2.33333333333333	0	0	2	0.333333333333333
SPAG16:nonsense_mediated_decay	5.57142857142857	0	2	0	0	0.428571428571429	0
NDUFC2:protein_coding	5.55555555555556	0	1	8.45714285714286	5.33333333333333	9.16666666666667	3.6
SNX13:processed_transcript	5.55	0.25	1	2.25	1.7	3.89285714285714	2.175
RNF213:protein_coding	5.53846153846154	12.0833333333333	42.3666666666667	74.9421568627451	93.6333333333334	63.6333333333333	48.6166666666667
ALDOA:protein_coding	5.52631578947368	1.65714285714286	35.9625121438589	79.6587845462072	15.2142857142857	16.6175807680452	122.464070101725
LINC00963:lincRNA	5.52631578947368	1	6.23031674208145	11.6666666666667	18	3.46031746031746	10
FTH1P20:processed_pseudogene	5.51805085011607	0.520394736842105	3.06890662918392	4.52868447342132	2.90699665831245	1.17270580296896	4.6390550894791
PLS3:protein_coding	5.51428571428571	0.8	2.8952380952381	9.31428571428571	8	1.33333333333333	0.8
RPL6P27:processed_transcript	5.50595238095238	0.462887989203779	1.61410256410256	4.36630036630037	2.45392156862745	4.19761904761905	6.71297493356317
RPL6P27:transcribed_processed_pseudogene	5.50595238095238	0.462887989203779	1.71410256410256	4.63772893772894	3.70392156862745	4.19761904761905	6.71297493356317
AC011404.1:miRNA	5.5	2	5	23.5	6	1	25
AC017083.1:miRNA	5.5	0	2	0	1	0	0
AL021917.1:miRNA	5.5	0	10.5	9.5	1	2.5	5
AL445384.1:miRNA	5.5	0	1	0	0	0	0
ALDH3B1:protein_coding	5.5	0	4.66666666666667	0	6	0	9.08333333333333
ALDH3B1:retained_intron	5.5	0	2	0	4.75	0.29047619047619	8.04166666666667
ANKIB1:protein_coding	5.5	0	0.5	3.5	2.5	0.5	8.5
BTG2:nonsense_mediated_decay	5.5	2.5	5.5	13.5	0	0	13.5
CASKIN2:protein_coding	5.5	0	10	4	16.75	2.53333333333333	27.0666666666667
CCNH:processed_transcript	5.5	0.5	0.8	3.5	0	0	5
CCNH:protein_coding	5.5	1.5	0.8	12.5	0	0	6
CLCN3:protein_coding	5.5	3.5	18.2222222222222	12	2	13.8333333333333	26
CMPK1:protein_coding	5.5	0	20	4.5	1	2.33333333333333	3.66666666666667
DCTD:nonsense_mediated_decay	5.5	0	1.70833333333333	5.63333333333333	0	3	1.27272727272727
DCTD:protein_coding	5.5	0	2.22916666666667	5.36666666666667	0	2	5.09090909090909
DMTF1:nonsense_mediated_decay	5.5	0	3	1	0.545454545454545	0	1
EIF3H:protein_coding	5.5	0.8	5.14285714285714	12.8	0	1	4.8
ELK3:nonsense_mediated_decay	5.5	0	0	0.666666666666667	0	0	0
ELOVL5:protein_coding	5.5	2.5	7	6	9	5	11.5
EPS8:protein_coding	5.5	1	8.26666666666667	12.5	0.714285714285714	14.6857142857143	8.59523809523809
ERH:processed_transcript	5.5	0	1	2	4.16666666666667	0.666666666666667	0
ERH:protein_coding	5.5	0	2	4	5.83333333333333	1.33333333333333	7
FAM114A1:protein_coding	5.5	0.0384615384615385	1.33333333333333	2	8	0.5625	3
FAM91A1:nonsense_mediated_decay	5.5	0	1.23333333333333	6.7	3	0.555555555555556	1.66666666666667
FAM91A1:protein_coding	5.5	1	5.96666666666667	8.9	16	0.555555555555556	12.6666666666667
FARSA:protein_coding	5.5	0	1.21428571428571	0	0	0	4.72222222222222
FBXO32:retained_intron	5.5	0.5	1	0	1	2	1.16666666666667
GUCY1A2:protein_coding	5.5	1	0	0	0	0	6
HSPA13:protein_coding	5.5	0	8	14	19	0	7
IWS1:retained_intron	5.5	0	0	0	0	0	0
KIAA1033:protein_coding	5.5	0.666666666666667	3.6	1.66666666666667	0.222222222222222	6.76666666666667	11.3333333333333
LAPTM4A:retained_intron	5.5	0	1	2	0.5	1	0
LMO2:protein_coding	5.5	0.5	1.16666666666667	3.33333333333333	0	2.5	1
LRRC8B:protein_coding	5.5	1	16	0	2	0	6.58823529411765
LUM:processed_transcript	5.5	0	0	5.16666666666667	1.5	0	0.5
LYST:processed_transcript	5.5	0	3.66666666666667	8	3	1.33333333333333	3.33333333333333
MAPRE1P1:processed_pseudogene	5.5	0	0	0	0	0.5	0
MRFAP1L1:protein_coding	5.5	0	1	6	0	0	0.857142857142857
MRFAP1L1:retained_intron	5.5	1	0	1	0	0	0.857142857142857
MXI1:processed_transcript	5.5	0	0.75	0.5	0	0.25	0
NID2:protein_coding	5.5	1.8	10.352380952381	1	2.4	2.99444444444444	24.6
NOMO2:protein_coding	5.5	0.333333333333333	7.62600732600733	12.0004417151476	15.5815434565435	6.01794871794872	3.82999353587589
NUTM2B-AS1:antisense	5.5	1.14285714285714	1.83982683982684	6.625	3	4	14
OFD1:processed_transcript	5.5	0	3	0.966666666666667	0	0	1.66666666666667
OFD1:protein_coding	5.5	0	0	3.86666666666667	0	0	3.33333333333333
OTUD7B:protein_coding	5.5	1	19	8	8	12.6666666666667	8
PAPSS1:protein_coding	5.5	0	1.33333333333333	0	1.33333333333333	1	3
PPM1N:protein_coding	5.5	0	0	0	0	0	0
PRPF3:protein_coding	5.5	0.5	2.41666666666667	4.16666666666667	0	2.16666666666667	0
PSME4:nonsense_mediated_decay	5.5	0	0.666666666666667	3	1	0.5	3
PTGR1:protein_coding	5.5	0	0.75	0	0	0	2.25
PTGR1:retained_intron	5.5	0	0	0	0	0	0
RBSN:protein_coding	5.5	0.4	5.40079365079365	4.10526315789474	9	17.7333333333333	6.5
ROCK1:retained_intron	5.5	0	0.666666666666667	0	1.33333333333333	0	1.44444444444444
RP11-111F5.5:processed_transcript	5.5	2	4	14	15.7	8.51515151515152	2
RP11-262H14.3:lincRNA	5.5	1	3	10	16	8	2
RP11-320M2.1:lincRNA	5.5	1	2	2	0	1	0
RXRB:nonsense_mediated_decay	5.5	1.5	3.66666666666667	10	16.5	1	1.84090909090909
RXRB:protein_coding	5.5	2	8.33333333333333	13	20.5	5	4.18181818181818
SFXN2:protein_coding	5.5	0	0	4.44444444444444	0	0	0.944444444444444
SH3BP1:nonsense_mediated_decay	5.5	0	0.619047619047619	0.333333333333333	0	0.333333333333333	0.333333333333333
SH3BP1:protein_coding	5.5	0	0.142857142857143	0	0	0	0
SLC23A2:processed_transcript	5.5	0	0.25	1.66666666666667	2.66666666666667	0	0.333333333333333
SLC6A4:protein_coding	5.5	0	0.1	3.82	0	0.271428571428571	0
SLC6A9:protein_coding	5.5	0	0	0	0	0	0
SNHG25:lincRNA	5.5	0.333333333333333	2.33333333333333	7.33333333333333	15	0	3.33333333333333
SNORA50.3:snoRNA	5.5	0.333333333333333	2.33333333333333	6.33333333333333	4	0	3.33333333333333
TLN1:retained_intron	5.5	0.5	8	8.39047619047619	0.75	2	17.3333333333333
TNFRSF10D:protein_coding	5.5	3	7	16	9	6	14
TOP2A:retained_intron	5.5	0	0	0	0	0	0
TRAF4:protein_coding	5.5	0	0	0	0	0	0
TRIB2:processed_transcript	5.5	0	1	2	1.33333333333333	0	0
TRIM66:protein_coding	5.5	0	0	2.08333333333333	0	2.33333333333333	6.45833333333333
TRIM66:retained_intron	5.5	0	0	1.58333333333333	0	0	2
TXNL1:nonsense_mediated_decay	5.5	0	1.5	4	1	1.7	0.75
TXNL1:protein_coding	5.5	0	8.7	6.6	10	5.3	4.25
VPS35:nonsense_mediated_decay	5.5	0	4.33333333333333	0	4	2	2.8
VPS35:protein_coding	5.5	0	4	0	4	2	2.8
VWFP1:transcribed_unprocessed_pseudogene	5.5	0.5	1.66666666666667	0	3	0	2.5
ZDHHC13:processed_transcript	5.5	0	0	0	0	0	0
ZDHHC13:protein_coding	5.5	0	0	0	4	0	0
ZNF585A:protein_coding	5.5	0	1	4	0	0	0
ZNF585B:protein_coding	5.5	0	0	0.285714285714286	0	0	0
THAP5:retained_intron	5.49358974358974	0	0.619047619047619	0	0.2	0.4	3.3
RANBP10:nonsense_mediated_decay	5.47619047619048	0.708333333333333	0.375	0	3.33333333333333	0	0
FAM129C:nonsense_mediated_decay	5.47368421052632	0	0	1.6875	0.857142857142857	0.25	3.65833333333333
USP22:nonsense_mediated_decay	5.46666666666667	0.333333333333333	2.26785714285714	1.25	3.38095238095238	3.08452380952381	4.40952380952381
NRF1:protein_coding	5.45454545454545	1.45454545454545	1.45454545454545	1.83333333333333	0.454545454545455	0	9.85670995670996
Y_RNA.232:misc_RNA	5.4537037037037	4.3537037037037	4.1080615942029	6.77037037037037	8.95644880174292	4.76666666666667	9.02407407407407
ANXA1:processed_transcript	5.45	0.4	3.6	2.16666666666667	1.6	0	2.5
ZNF286A:protein_coding	5.44444444444444	0	4.22105263157895	5.01666666666667	3	1.33333333333333	11.9333333333333
RN7SL828P:misc_RNA	5.43956043956044	0.468986568986569	4.06254301254301	10.0279756490122	6.51184550743374	2.29928692581132	13.1402262607194
CCT7:protein_coding	5.42857142857143	0	12.2666666666667	12.7785714285714	0	1.5	2
METTL2A:protein_coding	5.42857142857143	0.0869565217391304	0	1.52380952380952	0	0.928571428571428	0
NFAT5:nonsense_mediated_decay	5.42857142857143	0.0434782608695652	4.09126984126984	10.4	1.95	1.87619047619048	7.82870012870013
LDHA:nonsense_mediated_decay	5.42521367521368	0.928205128205128	6.87020757020757	8.38551448551449	2.83921568627451	2.75683760683761	9.23461538461538
HNRNPL:retained_intron	5.425	0.946428571428571	4.71904761904762	15.6571428571429	4.81818181818182	2.04761904761905	11.0412698412698
TPM4:processed_transcript	5.41785714285714	0	0.633333333333333	0.75	1.5	3.14285714285714	0.75
BEST1:protein_coding	5.4	0	6.7	1.66666666666667	3	14.6	9
CACYBP:protein_coding	5.4	0.333333333333333	0	2.11111111111111	1	0.6	2.22222222222222
CLK1:protein_coding	5.4	0	2.70833333333333	6.28571428571429	3.63015873015873	4.52976190476191	3.04761904761905
DEAF1:processed_transcript	5.4	0.833333333333333	0	1.08333333333333	5.4	0	3.2
FRG1:processed_transcript	5.4	0	5.2	0	0.571428571428571	0.431818181818182	0
GGCT:protein_coding	5.4	0.6	0	0	0	0.714285714285714	3.60714285714286
PRKD2:retained_intron	5.4	0	1.2	6	0	0	0
RNF6:protein_coding	5.4	1.6	7	6	1.2	0.5	17
RPS6:processed_transcript	5.4	1.1	4.86666666666667	4.9	3.9	3.35	4
SNORA64:snoRNA	5.4	5	6.8	14.4	8.8	5.2	18.4
SNX17:nonsense_mediated_decay	5.4	0	0.857142857142857	3.10714285714286	2	0.933333333333333	5.64285714285714
TMTC1:retained_intron	5.4	0	1.45	1.45833333333333	0	0.325	5.19166666666667
RPS12:protein_coding	5.38961038961039	1	8.46590909090909	7.47619047619048	4.9	4.82222222222222	8.41904761904762
RPS12:retained_intron	5.38961038961039	1	12.4659090909091	7.47619047619048	5.9	4.82222222222222	8.41904761904762
SMTN:retained_intron	5.38461538461539	1	3.27525252525253	8.06190476190476	9.39844877344877	5.17676767676768	9.97777777777778
TMBIM4:protein_coding	5.38205128205128	1.11111111111111	8.8444055944056	4.22222222222222	0	1.57692307692308	2.625
XBP1:retained_intron	5.36666666666667	0	4.61666666666667	0.566666666666667	0	0.8	1
CD74:nonsense_mediated_decay	5.36363636363636	1.62222222222222	14.605023923445	7.15707070707071	1.47272727272727	6.26363636363636	15.0621212121212
DNAJB2:retained_intron	5.36363636363636	1	2	4.30769230769231	0	2.57142857142857	5.96666666666667
MGAT4B:protein_coding	5.36363636363636	0	1.5	2.7	2.5	5.6	11.6094017094017
HDAC7:protein_coding	5.35454545454545	0	5.46060606060606	2.21212121212121	1.9	0.4	17.1545454545455
RP11-745O10.4:nonsense_mediated_decay	5.34358974358974	0.222222222222222	0.487179487179487	0.472222222222222	0	0.153846153846154	0
ANXA4:retained_intron	5.34126984126984	0.133333333333333	1.5	2.18095238095238	11.5	2.0952380952381	1.65714285714286
AP3B1:protein_coding	5.33333333333333	2	2.66666666666667	3	0	0	6
ARRDC2:protein_coding	5.33333333333333	2	0.5	3.2	7.5	0.8	0
EXOC5:retained_intron	5.33333333333333	0	2.5047619047619	1.23333333333333	2.8	0.6	2.36666666666667
HIST1H2AC:nonsense_mediated_decay	5.33333333333333	1.66666666666667	1.92692307692308	8.16666666666667	15.8666666666667	11.5357142857143	3
HIST4H4:nonsense_mediated_decay	5.33333333333333	0.333333333333333	4	0.333333333333333	4	1.83333333333333	4.66666666666667
HIST4H4:processed_transcript	5.33333333333333	0.333333333333333	0	0.333333333333333	0	0.333333333333333	0.666666666666667
HIST4H4:protein_coding	5.33333333333333	0.333333333333333	4	0.333333333333333	8	1.83333333333333	4.66666666666667
KDELR2:retained_intron	5.33333333333333	0.5	2.83333333333333	4	0	1	0.5
TMEM18:nonsense_mediated_decay	5.33333333333333	0	0	0.9	0	0	1.33333333333333
ADD3:processed_transcript	5.33333333333333	0.892307692307692	2.9952380952381	10.0666666666667	0.2	1.05714285714286	1.82380952380952
AHCTF1:protein_coding	5.33333333333333	1	5.06666666666667	10.6	3.9	10.3333333333333	13
ATXN3:protein_coding	5.33333333333333	1.4	12.1977106227106	17.3333333333333	12.1857142857143	0.446560846560847	11.6380952380952
CCNK:protein_coding	5.33333333333333	0.6	5.28571428571429	5.26666666666667	10	1.71428571428571	6.83333333333333
COLGALT1:retained_intron	5.33333333333333	0.5	1.16666666666667	8	9.5	0	6.83333333333333
CRAT:nonsense_mediated_decay	5.33333333333333	0.5	0	2.66666666666667	0	0	3.47619047619048
CRAT:processed_transcript	5.33333333333333	0	0	0	0	0	1.38095238095238
CRAT:protein_coding	5.33333333333333	0.5	0	1.33333333333333	3	0	5.14285714285714
CYR61:processed_transcript	5.33333333333333	0.333333333333333	0	0	0	0	0
ENTHD2:retained_intron	5.33333333333333	1	0	1	1	0	0
FAM118A:protein_coding	5.33333333333333	0.5	0	0.8	0	0.206896551724138	0
FER:protein_coding	5.33333333333333	1	14.65	7.9	0	2.83333333333333	0
FMOD:processed_transcript	5.33333333333333	0	0	0	0	0	0
GTF2E2:protein_coding	5.33333333333333	0	5	7	3.75	3.5	0
HNRNPDL:protein_coding	5.33333333333333	3	8.26984126984127	6.67142857142857	16.8333333333333	2.66666666666667	7.28015873015873
HNRNPUL1:protein_coding	5.33333333333333	3.44211344211344	5.92777777777778	30.1683760683761	28.1700133200133	5.95555555555556	22.4136863136863
ITPR2:nonsense_mediated_decay	5.33333333333333	0	3	0.75	2.5	0	2.75
LSM14A:protein_coding	5.33333333333333	0.5	4.15	3.08333333333333	5	8.15	2
MDH1:protein_coding	5.33333333333333	0	4.33928571428571	7.5	3.33333333333333	2.33333333333333	4.39285714285714
MRC2:protein_coding	5.33333333333333	2	0.5	4.5	0	0	11.6666666666667
MTMR4:protein_coding	5.33333333333333	0	3.5	16.3333333333333	0	0.666666666666667	27
MTSS1:retained_intron	5.33333333333333	0.25	1.77777777777778	2.91666666666667	0.111111111111111	1.125	2.1
MYLPF:retained_intron	5.33333333333333	0	0	0	0	0.333333333333333	0
NCAPD3:nonsense_mediated_decay	5.33333333333333	0	0	7.73333333333333	7.33333333333333	1.2	4.66666666666667
NDUFAF3:retained_intron	5.33333333333333	0	1	2.33333333333333	0	0	2.66666666666667
OPLAH:retained_intron	5.33333333333333	0	0	0	0	0	0
ORMDL3:protein_coding	5.33333333333333	0	2	0	1	0	6.6
PIGBOS1:protein_coding	5.33333333333333	0.0869565217391304	0	3.11111111111111	0	0	0
RAP1GAP2:protein_coding	5.33333333333333	0	2	3.2	0	0.666666666666667	13.5333333333333
RWDD4:protein_coding	5.33333333333333	1	5.8	0	0	1.33333333333333	4.66666666666667
SF3B3:retained_intron	5.33333333333333	0	1	4	0	2.66666666666667	0.5
SLTM:nonsense_mediated_decay	5.33333333333333	0.307692307692308	1.975	0.4	1.33333333333333	0.766666666666667	1.33333333333333
SPOPL:protein_coding	5.33333333333333	3	2.5	16	15	2.5	14
TAF10:retained_intron	5.33333333333333	0	2.25	3	0	0	0
TCN2:protein_coding	5.33333333333333	0	4.46666666666667	5	0	2.25	1.33333333333333
TJP1:retained_intron	5.33333333333333	0.166666666666667	0.166666666666667	1.66666666666667	0.333333333333333	0	0.5
TNFRSF1A:protein_coding	5.33333333333333	2.44444444444444	3.15277777777778	16.6	1.5	5	2
UTP11L:processed_transcript	5.33333333333333	2.33333333333333	1.33333333333333	22.6666666666667	0	11.3333333333333	2.16666666666667
YPEL1:retained_intron	5.33333333333333	0	0	0	0	0	0.5
ZMYM2:retained_intron	5.33333333333333	0	3.1	5.43333333333333	5	6.33333333333333	8.8952380952381
ZNF233:protein_coding	5.33333333333333	1	0.0454545454545455	2.04761904761905	0	0	0
SMG1:retained_intron	5.31578947368421	1.72943722943723	5.80124223602485	8.82467532467532	10.8245614035088	2.02517657780816	22.8854489164087
RNU1-82P:snRNA	5.31198830409357	1.66160069290874	7.65342215833702	20.8168859649123	8.27614379084967	7.6562496928596	18.9262838468721
IL6ST:nonsense_mediated_decay	5.30952380952381	0	2.1024531024531	1.04166666666667	5.375	2.45238095238095	3.55357142857143
MACF1:processed_transcript	5.30198412698413	0.142857142857143	2.0491896991897	16.8220612720613	5.21212121212121	1.67857142857143	3.07936507936508
XPO1:protein_coding	5.3	1	9.22857142857143	1	2.31428571428571	2.22857142857143	3.7
LDHA:retained_intron	5.2991452991453	0.720512820512821	5.404884004884	6.28333888333888	3.28366013071895	2.70598290598291	7.22820512820513
TROVE2:protein_coding	5.29	0	13.5333333333333	24	7	4.5	12
PDE8A:protein_coding	5.28888888888889	0.4	0	0	1.2	1.44444444444444	2
Metazoa_SRP.114:misc_RNA	5.28863118363118	0.154202279202279	2.21453656162958	3.23636583011869	2.21137560295455	0.751270211270211	1.91303494979966
U1.30:snRNA	5.26508517282511	4.93664918959037	20.9610391238322	41.1274364243734	24.0077848711547	16.4435229602412	30.8120088563758
HMBS:protein_coding	5.26315789473684	0	0	2.39130434782609	0	0	0
CP:retained_intron	5.25714285714286	0	0.972222222222222	1.8	0	0.25	0
A2M:processed_transcript	5.25	2.23333333333333	8.5	12.6166666666667	15.5	2.05	16.7083333333333
ARHGAP26:protein_coding	5.25	3	11.4571428571429	12.0166666666667	41.4642857142857	5.33333333333333	19.75
ATMIN:protein_coding	5.25	0.75	4	9.5	0.6	0	18.35
ATP2A2:retained_intron	5.25	0.333333333333333	3.9	4.25	2	5.54444444444444	10.1909090909091
C21orf33:protein_coding	5.25	0	2.5	0.833333333333333	1.5	0	3.88888888888889
CAPN15:protein_coding	5.25	0	0.5	5.64285714285714	3.5	0	5
CEP85:protein_coding	5.25	0	1.41666666666667	0	0	0.6	0
CH507-9B2.3:protein_coding	5.25	0	1.5	0.5	2.75	0	2.66666666666667
EGFLAM:protein_coding	5.25	0	2.25	1.25	17.2222222222222	5.66666666666667	0
FKBP8:protein_coding	5.25	0	1.85714285714286	5.85714285714286	0	6.15	13.8
FRMD6:protein_coding	5.25	0	14.0761904761905	6.75	8.5	3.43333333333333	7.42857142857143
